,published_at,video_id,title,description
393,2018-03-27T16:02:12.000Z,smYKWCymfOA,Parkland Florida-  beware of the great gun grab,Pastor Green talks about how our children are being manipulated to advance a political agenda. Please support the channel by going to Patreon: ...
394,2018-04-06T11:33:47.000Z,srsTjJlE5tU,18 Grab Setups: The Do's And The Don'ts,j.214M is not always the answer: you will whiff your command grab or DR against people not upteching because of the extra blockstun of 17's 2nd hit.
395,2018-03-27T06:19:10.000Z,GeuY-VRm85w,Ride-hailing firm Grab buys Uber's Southeast Asia operations,"Uber sells its Southeast Asian business to rival Grab, ending a bruising battle between the ride-hailing behemoths and marking the US firm's latest retreat from ..."
396,2018-04-01T12:00:03.000Z,fSQwVUGQqQg,Black Mirror [#14] - Marcus Grab (Facecam),Hallo =) Hier zeit ich euch den 1. Teil von Black Mirror =D. Dieses Spiel gehört zu eines meiner Lieblingsspiele überhaupt =D ich hoffe euch macht es so viel ...
397,2018-04-04T08:00:00.000Z,UnY0pwrRUOQ,HOW TO MAKE CINNAMON ROLLS KALUHISKITCHEN COM,"Grey, rainy November deserves nothing more than my decadent orange ginger cinnamon rolls! Grab your own downloadable copy of the recipe here: ..."
398,2018-04-09T05:10:30.000Z,j5QkkZ2FBLU,Seven Ways to Make Crepe Paper Flowers,"Summer is usually know for its beautiful full bloom flowers, that is we make seven different crepe paper flower projects in one video which you can enjoy making ..."
399,2018-04-09T10:58:09.000Z,xIV4ZBZOvbo,Muse Grandeur | Luxury Hybrid Smartwatch | Milanese White | First Look,Introducing MUSE Grandeur Meticulously designed Milanese strap with a radiant white dial and lustrous stainless steel case. GRAB IT NOW: ...
400,2018-03-27T14:30:01.000Z,k5pw0YoeAZA,"""Decorative Feather Easter Eggs"" Presented By The Sweet Life By Brittany + Cynthia Daniel","Brittany and Cynthia show you a whole new way to decorate Easter eggs...without the mess of food coloring! Grab a glue gun, some small feathers from your ..."
401,2018-04-03T09:38:34.000Z,BPNXSsumPLc,Traveling Through The Astral,Back from the tesser....just want to grab a little sesh..before the girls get Transferred to their new place for a day or two..they go into my friends tent Sooon ...
402,2018-04-02T12:40:11.000Z,uPUd7I3LGBo,CWPUNK - Stuck On the Top,Grab this song here Beatport : https://bit.ly/2uCZgaj Amazon : https://amzn.to/2mz4u2l itunes : https://apple.co/2mDpXqY Deezer ...
403,2018-04-10T04:00:03.000Z,zMZZVb5KOrA,How to use Printful to create super easy drop-ship products you can sell on Etsy and Amazon!,READY TO CREATE YOUR OWN FUN ART PRINT ETSY SHOP? Check out my kick-ass UP-COMING 'Passive Income with Art Printables' Ecourse here ...
404,2018-03-30T14:05:18.000Z,CZgZ23o5Frg,Farmhouse Dollar Tree DIY,"Thank you for Watching & Subscribing! Please Like,Share & Comment Check Out My Most Popular Video: https://goo.gl/M7iJmx Learn Tips and Techniques, ..."
405,2018-04-07T06:30:00.000Z,nD8tISPH90E,PJ Masks | Catboy's Cuddly Toy - Sneak Peek | Disney Junior UK,"Watch this PAW-some sneak peek from the new PJ Masks episode 'Catboy's Cuddly'! Romeo is up to his old tricks again, this time he is stealing all the cuddly ..."
406,2018-04-08T14:23:03.000Z,R0ZHs-45Q_I,5 Reasons your MATURISTA Years Will Be the Best EVER For Style | 40+ Style,JOIN THE MATURISTA REVOLUTION | http://bit.ly/MaturitsaMojo GET THE FREE BODY SHAPE GUIDE | http://bit.ly/bodyshape-code ----- Do you refuse to ...
407,2018-03-29T15:27:59.000Z,Qz6MH46esWg,Easy to Make Zombie T-Rex Boss Monster for D&D (DM's Craft #189),Pick up your own T-Rex at my affiliated Amazon link: https://amzn.to/2DVV0ED Scotty's favorite glue gun (Amazon affiliated link): http://amzn.to/2gYKRhV Minwax ...
408,2018-04-06T05:16:31.000Z,yF1j_Zak2vU,Craft Prehistoric Dinosaur Jungle Trees for your Tabletop Games (DM’s Craft #190),For more information on DM crafting visit my website: http://www.thedmscraft.com/ My Amazon affiliated link for the Carrots: https://amzn.to/2GI27ms Washers to ...
409,2018-04-10T01:24:25.000Z,VB7bF3t8rP4,.75 per yd. LACES AND MORE,US and International Shipping is not included TILL SUPPLIES LAST!!! Please use email rooster2091@gmail.com to place your order Paypal only and I will ...
410,2018-03-27T21:00:02.000Z,JXbpyVzt-Fc,LEGO Minecraft The Nether Fight | LEGO Review & Speed Build,"A review of the LEGO Minecraft set The Nether Fight (21139). This set contains a Wither Skeleton, Zombie Pigman, Magma Cube, and Alex. BRICK 101 features ..."
411,2018-03-29T23:41:44.000Z,b2BSjQsI5sM,NEW Dollar Tree Haul - DIY Treasures,"Thank you for Watching & Subscribing! Please Like,Share & Comment Check Out My Most Popular Video: https://goo.gl/M7iJmx Learn Tips and Techniques, ..."
412,2018-04-09T10:30:01.000Z,G1e6pUTo7mY,Bag DIY: Convert or Reuse old legging into easy tote bag | Learning Process,Welcome to Learning Process This video is showing DIY Bag from old legging | Reuse old legging into cross body or tote bag ( so easy to make) On the highest ...
413,2018-04-04T19:00:00.000Z,-lWq8Kf05-g,WWW: How to Master Your Cap Table,Want to learn how to grow your startup? Join Founders' Masterclass 24/7! WATCH: https://finance-for-entrepreneurs.thinkific.com/courses/foundersmasterclass ...
414,2018-04-07T01:15:59.000Z,wI7HV5ujSyA,Cryptkins Blind Box Mystery Figures by Cryptozoic Full Case Unboxing! CUTEST MONSTERS EVER!,Today we're unboxing a Full Case of Cryptkins Blind Box Mystery Figures thanks to our friends at Cryptozoic Entertainment! They are all based on famous Myths ...
415,2018-03-30T14:47:34.000Z,8wNAClRyi9s,Boob Grab on Live TV,Subscribe to get notified for new videos Like us on Facebook https://www.facebook.com/oopstvnews/
416,2018-03-27T02:33:38.000Z,WyrZmTya2SQ,Bar end Light's || For any Motorcycles || Suzuki gixxer || Installation Video,ridewithayan Product Link- https://amzn.to/2GsKCJC Amazon - https://www.amazon.com/shop/ridewithayan Gearbest-https://goo.gl/3VMkqV (Automobiles ...
417,2018-03-31T05:07:22.000Z,_BZoEjRqaIc,SYDNEY SKATE VLOG W/ SEAN ENUKS AT WATERLOO SKATEPARK !!!,"Pretty Rad day, heading out to Waterloo Skatepark to meet up with another Skater Youtuber named Sean Enuks, where we skated in the 29 degree heat. We got ..."
418,2018-04-04T10:26:07.000Z,ZhbveP6dfWE,Muse Grandeur | Luxury Hybrid Smartwatch | Royal Blue Gold | First Look,Introducing The MUSE Grandeur collection. The luxury hybrid smartwatch with exquisite and charming gold plated hands & indices makes it eye catching for ...
419,2018-04-02T17:00:03.000Z,HjdCZBM0HNQ,More Goats for Good Measure | Kevin Hart: What The Fit | Laugh Out Loud Network,"There isn't enough hand sanitizer in the world to cleanse Khloé Kardashian and Kevin of their latest exercise escapade. But, there are more than enough goats, ..."
420,2018-04-03T13:19:16.000Z,OJuR0gISnRE,Muse Grandeur | Luxury Hybrid Smartwatch | Black Gold | First Look,Introducing The MUSE Grandeur collection. The luxury hybrid smartwatch with exquisite and charming gold plated hands & indices makes it eye catching for ...
421,2018-04-01T19:00:01.000Z,BIMW-7td_ac,7 Eleven GO! Yum Cheesecakes REVIEW ,Donate to keep the channel alive! http://paypal.me/oldnerd/5 I'm trying the new New York Style Cheesecake and Turtle Cheesecake from 7-Eleven Find me on ...
422,2018-03-29T02:23:31.000Z,RzeO9rcQwM0,$2+ DIY Glam Mirror Home Decor,"Thank you for Watching & Subscribing! Please Like,Share & Comment Check Out My Most Popular Video: https://goo.gl/M7iJmx Learn Tips and Techniques, ..."
423,2018-04-04T19:00:04.000Z,yWJbyg0yRLo,Burger King Double Ham Breakfast Sourdough King REVIEW ,"Donate to keep the channel alive! http://paypal.me/oldnerd/5 Today, I'm taste testing the new Burger King Double Ham Breakfast Sourdough King for breakfast."
424,2018-04-01T21:00:04.000Z,S7chO671D7g,Toxin - Toxin (Official Music Video),Apple Music: https://itunes.apple.com/us/album/toxin/1386399596?i=1386399600 Spotify: ...
425,2018-04-05T17:43:03.000Z,NvVcVoFngz8,TMNT Leonardo SH Figuarts Action Figure - Unboxing Surprise Viewer Mail from Dave in the UK!,Viewer Mail time! Our friend Dave in the UK just sent us this surprise mail package with a TMNT Leonardo SH Figuarts Action Figure in it! You all know how ...
426,2018-04-05T03:40:34.000Z,tLzkMB9haB0,FOR SALE: H&L#1 Minglanilla Highlands Cebu's LUXURY Residences | KAWAII Yofie,Instagram: https://www.instagram.com/yofiefaith/ https://www.instagram.com/cebuthebestsale/ Facebook: https://www.facebook.com/lovelost02 ...
427,2018-04-01T08:00:16.000Z,buVZfjP0PU4,WELCOME TO KOALA CAFE! (ROBLOX),it took a while because it kept crashing and i had to google a lot to fix it sorry. also my discord is down because the trolls returned sadly.
428,2018-04-04T19:30:01.000Z,UOv1skWflNs,Comic Book Hero: The Greatest Cape | Ep6 | Arrow | Adding in support via the database,About This Episode◅ The 2011 game Comic Book Hero: The Greatest Cape from Grey Dog Software. This is the long awaiting episode I've talked about!
429,2018-03-28T01:03:10.000Z,10n-fIeESRU,Diy Furniture projects | Build and Make Wood Furniture with wood funiture plans pdf download,How to build and make all typed of Wood Furniture. Wood furniture plans. Drawings and complete wood furniture plans. Diy Wood Furniture plans download to ...
430,2018-03-27T23:28:29.000Z,fMY8BQtgV70,Hobby Lobby & Tuesday Morning Haul,"Thank you for Watching & Subscribing! Please Like,Share & Comment Check Out My Most Popular Video: https://goo.gl/M7iJmx Learn Tips and Techniques, ..."
431,2018-03-28T23:00:02.000Z,nym9JNSZno0,Ep 5 | Comic Book Hero: The Greatest Cape | Arrow | Psychological State is dropping!,"About This Episode◅ The 2011 game Comic Book Hero: The Greatest Cape from Grey Dog Software. After countless hours battling crime, and keeping his ..."
432,2018-04-08T12:06:56.000Z,tnfBJFMBG5w,How to Darius #14,Don't forget to leave a like and also subscribe if you loved it  https://goo.gl/SJJZaN Check this dank music channel out: https://goo.gl/Vj32xN Follow me on ...
433,2018-04-01T05:09:45.000Z,b-4rMgXvJvU,Karlsson goes between-the-legs shorthanded on Jones,William Karlsson might have stolen the goal of the year award after he goes between-the-legs and roofs it past Martin Jones shorthanded.
434,2018-03-28T22:49:16.000Z,gsu5dJE58LY,Happy Mail Fun,"Thank you for Watching & Subscribing! Please Like,Share & Comment Check Out My Most Popular Video: https://goo.gl/M7iJmx Learn Tips and Techniques, ..."
435,2018-04-03T00:30:00.000Z,_JU0LTuij-w,"Royal Enfield Thunderbird 500X facelift 27.2bhp power, 41.3Nm torque, Price 1.97 lakhs",Royal Enfield Thunderbird 500 facelift comes with notable features on the bright and gaudy looking Thunderbird 500 X are its blacked-out components includes ...
436,2018-03-30T22:39:40.000Z,a2sv6WloSrE,How to earn online money by playing games....  Just play games for a few minutes..,Dosto agr ap logo ma sa koi is online earning krna chahta ha to is app ko download krn or mony earn krna shru krn... Ap is ko play store sa download kr sakta hn ...
437,2018-04-03T17:37:58.000Z,x2BD01mMen8,Daniel Bryan - Returned to the Powerful Training!!!,Thanks to everyone who watches my channel:)
438,2018-04-07T22:30:01.000Z,KDPO6dNtn9k,How To Mount GoPro Camera On Helmet,How To Mount GoPro Camera On Helmet Went to hardware store to pick up some stainless steel bolts to mount the GoPro onto my helmet. In this video I show ...
439,2018-04-02T19:20:48.000Z,onw_HA6-nWg,Ayesha creatives & cooking|best out of waste - plastic bag converted to hand fan,Welcome to ayesha creatives& cooking Fan made from plastic atta bag (waste material). Try this at home you will really like it  If you are new to my ...
440,2018-03-31T19:48:19.000Z,6qR-71hCwe8,African  flat twist threading  bun with  extensions /4c NATURAL  HAIR,"his guys, welcome and thank you for watching. lm back with a protective style that lasted for 2weeks, l hope this video inspires you. Thank you."
441,2018-03-31T01:07:05.000Z,nHPBQqCwQ00,Citizenship question on the 2020 Census causes controversy,"A new question is slated to pop up on the country's next Census: ""Is this person a citizen of the United States?"" The panelists discussed the controversy and ..."
442,2018-04-03T01:43:56.000Z,WaZPgVmzx5g,Are you ready for the battle to commence at the upcoming IFBB Singapore Nationals 2018?!,Are you ready for the battle to commence at the upcoming IFBB Singapore Nationals 2018?! Come and watch athletes from Singapore and all over the world ...
443,2018-04-09T01:19:27.000Z,yoIfohEFHeM,8 BallPool live giveaway & coins selling #97,8 ballpool live giveaway & coins selling #97 if anybudy want to buy 8 ballpool coins very fair price. contact me whatsapp number 9133896280 (Only chat Guys) ...
444,2018-04-01T04:15:01.000Z,mDyMX_w4umM,DOWNLOAD DO MCPE 1.3 JOGANDO E ESPERANDO!!,Grupo dos inscritos: https://chat.whatsapp.com/Eo7x5k8o4OvK4pTkNSliIR Meu twitter: https://twitter.com/WendyCraftGame1 IP:SmileBrasil.jogarpe.com ...
445,2018-04-01T21:52:58.000Z,Y2UeeDBiemQ,GENDER COMPETITION (GUYS NAME PUNISHMENTS!),So this is the GUY'S TEAM video naming the parameters of what COULD happen to the GIRL'S TEAM if the GIRLS end up losing the competition.
446,2018-04-09T05:53:02.000Z,NTF9aPO1Zsc,"Best FREE Cryptocurrency Trade Bot Bitfinex, Yobit, Binance Others",Скачать бота по ссылке: https://vk.cc/8j6ZLf Download bot the link: https://vk.cc/8j6ZLf ---------------------------------------------------------------------------------------...
447,2018-04-08T18:15:04.000Z,hhy8_-nRS90,[FruitStresser] BEST FREE PLAN!!?? *Free plan review*,"Greeting everyone, Today i decided to do a review on FruitStresser. Hope you liked it Check their site out https://fruitstresser.net They are awsome! Also don't ..."
448,2018-03-26T23:59:09.000Z,voMlJ2QxvY8,the jewish question  - (((multicultural indoctrination))) jew attacks Patrick Little- SF Gun Grab,http://www.ancreport.com/podcast/patrick-little-breaks-down-zionist-power-with-ry/ *NEW 26 May 2018 Patrick Little talks with Ryan Dawson Follow his YouTube ...
449,2018-03-27T04:10:09.000Z,XHLmTvPW0TI,Expropriation of land without compensation will go ahead - ANC,The resolutions of the ANC's 54th National Congress have been released and the party says the expropriation of land without compensation will go ahead.
450,2018-03-29T05:06:35.000Z,LKR_hvNQ_H8,OJOL  ( AKSI 273 DI MONAS ),ojol bersatu tak bisa dikalahkan.
451,2018-03-29T20:11:54.000Z,tL4mML60RfE,GETTING EVERY EGGIN EG HUNT 2018!!!!!,MM2 SERVER: https://web.roblox.com/games/142823291/Murder-Mystery-2?privateServerLinkCode=kZmk4uS8MKg4MfmelbH2Xu4pKwsTFCg0 Support the ...
452,2018-03-21T02:35:23.000Z,0p9omGsmgSs,Part II - IX Jason Voorhees Every Grab Kill - by Map - Friday the 13th Video Game Gameplay,"Part II - Part IX Jason Voorhees - ALL GRAB KILLS - Every Grab Kill - Click on ""SHOW MORE"" Below for Grab kill name and time. Part II - Packanack Back ..."
453,2018-03-12T14:06:00.000Z,P3UmqouIvgg,STAF GRAB ME MINIMALIS PERATURAN UNTUK PARA DRIVER,Pertemuan dari pada staf grab dan driver grab bike kebumen.. yang mana staf grab merenggangkan batasan/minimalis peraturan yg ada di grab tentang kode ...
454,2018-03-22T11:36:49.000Z,DbPLGwTVyZs,TEASER - Grab the Win - the game,"Teaser of Grab the Win, the videogame. A 3D aggressive sportwise game set in a cartoonish dystopic world. A different proposal to online competitive gaming."
455,2018-03-15T23:54:24.000Z,7BPkh3GUGzo,Labor's Tax Grab from self-funded retirees,Senator Cory Bernardi explains why Labor's retiree tax grab policy is a dud - the latest assault on people's savings in Australia.
456,2018-03-12T09:41:47.000Z,bJraJhXZDeY,Operation : Snatch & Grab - Soundtrack (ending bit),The Video : https://www.youtube.com/watch?v=WPBTmtlLJtU Heres the full music (fullest i can go anyway lol) of that part towards the end of Operation : Snatch ...
457,2018-03-21T22:30:06.000Z,xoiqsu6AVTY,FMV|WinWin|NCT|Grab the wall,NCT #FMV #WINWIN #FMVWINWIN.
458,2018-03-13T00:54:07.000Z,PSNx1fKk_zo,When you miss then grab a deagle,Fortnite https://store.playstation.com/#!/en-ca/tid=CUSA07022_00.
459,2018-03-22T20:27:08.000Z,TubR7kBvMqQ,Loods & Mall Grab - Sweetness,Make sure to subscribe for daily uploads! Loods & Mall Grab - Sweetness ○ Music Bloom ○ Facebook: https://www.facebook.com/OfficialMusi... Twitter: ...
460,2018-03-12T10:10:52.000Z,K5ut62t9wEA,"Nayanthara navel kiss nd grab, hot n  waist","Nayanthara navel kiss nd grab, hot n waist."
461,2018-03-17T03:04:51.000Z,WT2aK4HSRC0,Roblox cash grab sim,"leave alike sub and comment hope u like it sorry for long wait -~-~~-~~~-~~-~- Please watch: ""Rage Modee"" https://www.youtube.com/watch?v=AFwqoR-0KV0 ..."
462,2018-03-19T03:24:44.000Z,Usdue5YaEmQ,NEW Michael’s Grab Bag (hidden in the Clearance Section),"Thank you for Watching & Subscribing! Please Like,Share & Comment Check Out My Most Popular Video: https://goo.gl/M7iJmx Learn Tips and Techniques, ..."
463,2018-03-24T00:21:38.000Z,-R4Of4G4gew,"Sada Baby & Drego ""Bloxk Party"" (WSHH Exclusive - Official Music Video)","Watch the official music video for ""Bloxk Party"" by Sada Baby & Drego. https://www.instagram.com/sadababy Skuba Sada Available Now!"
